show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_num,duration_unit,genres,year_added,month_added,director_norm,first_director,is_movie,num_genres,title_word_count,is_recent_added,quarter_added,month_name,desc_for_rec
s2371,Movie,El límite infinito,Pablo Aulita,Not Given,18-06-2020,2020,TV-PG,48 min,"Documentaries, International Movies, Sports Movies",48,min,"['Documentaries', ' International Movies', ' Sports Movies']",2020,6,pablo aulita,pablo aulita,1,3,3,1,2020Q2,June,"El límite infinito Documentaries, International Movies, Sports Movies"
s2361,Movie,One-Way to Tomorrow,Ozan Açıktan,Turkey,19-06-2020,2020,TV-MA,90 min,"Dramas, International Movies, Romantic Movies",90,min,"['Dramas', ' International Movies', ' Romantic Movies']",2020,6,ozan açıktan,ozan açıktan,1,3,3,1,2020Q2,June,"One-Way to Tomorrow Dramas, International Movies, Romantic Movies"
s2362,Movie,The Emigrant,Youssef Chahine,Egypt,19-06-2020,1994,TV-14,130 min,"Dramas, International Movies",130,min,"['Dramas', ' International Movies']",2020,6,youssef chahine,youssef chahine,1,2,2,1,2020Q2,June,"The Emigrant Dramas, International Movies"
s2364,Movie,Wasp Network,Olivier Assayas,France,19-06-2020,2020,TV-MA,128 min,"Dramas, International Movies, Thrillers",128,min,"['Dramas', ' International Movies', ' Thrillers']",2020,6,olivier assayas,olivier assayas,1,3,2,1,2020Q2,June,"Wasp Network Dramas, International Movies, Thrillers"
s2365,Movie,A Whisker Away,"Junichi Sato, Tomotaka Shibayama",Japan,18-06-2020,2020,TV-PG,104 min,"Anime Features, Children & Family Movies, International Movies",104,min,"['Anime Features', ' Children & Family Movies', ' International Movies']",2020,6,"junichi sato, tomotaka shibayama",junichi sato,1,3,3,1,2020Q2,June,"A Whisker Away Anime Features, Children & Family Movies, International Movies"
s2366,Movie,Alexandria ... Why?,Youssef Chahine,Egypt,18-06-2020,1979,TV-MA,131 min,"Classic Movies, Dramas, International Movies",131,min,"['Classic Movies', ' Dramas', ' International Movies']",2020,6,youssef chahine,youssef chahine,1,3,3,1,2020Q2,June,"Alexandria ... Why? Classic Movies, Dramas, International Movies"
s2367,Movie,Alexandria: Again and Forever,Youssef Chahine,Egypt,18-06-2020,1989,TV-MA,109 min,"Classic Movies, Dramas, International Movies",109,min,"['Classic Movies', ' Dramas', ' International Movies']",2020,6,youssef chahine,youssef chahine,1,3,4,1,2020Q2,June,"Alexandria: Again and Forever Classic Movies, Dramas, International Movies"
s2368,Movie,An Egyptian Story,Youssef Chahine,Egypt,18-06-2020,1982,TV-MA,129 min,"Classic Movies, Dramas, Independent Movies",129,min,"['Classic Movies', ' Dramas', ' Independent Movies']",2020,6,youssef chahine,youssef chahine,1,3,3,1,2020Q2,June,"An Egyptian Story Classic Movies, Dramas, Independent Movies"
s2369,Movie,Cairo Station,Youssef Chahine,Egypt,18-06-2020,1958,TV-14,73 min,"Classic Movies, Dramas, International Movies",73,min,"['Classic Movies', ' Dramas', ' International Movies']",2020,6,youssef chahine,youssef chahine,1,3,2,1,2020Q2,June,"Cairo Station Classic Movies, Dramas, International Movies"
s2370,Movie,Dark Waters,Youssef Chahine,Egypt,18-06-2020,1956,TV-14,104 min,"Classic Movies, Dramas, International Movies",104,min,"['Classic Movies', ' Dramas', ' International Movies']",2020,6,youssef chahine,youssef chahine,1,3,2,1,2020Q2,June,"Dark Waters Classic Movies, Dramas, International Movies"
s2372,Movie,Lola Igna,Eduardo Roy Jr.,Philippines,18-06-2020,2019,TV-14,114 min,"Comedies, International Movies",114,min,"['Comedies', ' International Movies']",2020,6,eduardo roy jr.,eduardo roy jr.,1,2,2,1,2020Q2,June,"Lola Igna Comedies, International Movies"
s2373,Movie,One Take,Manatsanun Phanlerdwongsakul,Thailand,18-06-2020,2020,TV-G,86 min,"Documentaries, International Movies, Music & Musicals",86,min,"['Documentaries', ' International Movies', ' Music & Musicals']",2020,6,manatsanun phanlerdwongsakul,manatsanun phanlerdwongsakul,1,3,2,1,2020Q2,June,"One Take Documentaries, International Movies, Music & Musicals"
s2374,Movie,Saladin,Youssef Chahine,Egypt,18-06-2020,1963,TV-MA,194 min,"Action & Adventure, Classic Movies, Dramas",194,min,"['Action & Adventure', ' Classic Movies', ' Dramas']",2020,6,youssef chahine,youssef chahine,1,3,1,1,2020Q2,June,"Saladin Action & Adventure, Classic Movies, Dramas"
s2375,Movie,Stray Bullet,Georges Hachem,Lebanon,18-06-2020,2010,TV-MA,76 min,"Dramas, International Movies, Romantic Movies",76,min,"['Dramas', ' International Movies', ' Romantic Movies']",2020,6,georges hachem,georges hachem,1,3,2,1,2020Q2,June,"Stray Bullet Dramas, International Movies, Romantic Movies"
s2376,Movie,The Blazing Sun,Youssef Chahine,Egypt,18-06-2020,1954,TV-14,116 min,"Classic Movies, Dramas, International Movies",116,min,"['Classic Movies', ' Dramas', ' International Movies']",2020,6,youssef chahine,youssef chahine,1,3,3,1,2020Q2,June,"The Blazing Sun Classic Movies, Dramas, International Movies"
s2377,Movie,The Land,Youssef Chahine,Egypt,18-06-2020,1970,TV-MA,130 min,"Classic Movies, Dramas, International Movies",130,min,"['Classic Movies', ' Dramas', ' International Movies']",2020,6,youssef chahine,youssef chahine,1,3,2,1,2020Q2,June,"The Land Classic Movies, Dramas, International Movies"
s2378,Movie,The Nut Job,Peter Lepeniotis,Canada,18-06-2020,2014,PG,85 min,"Children & Family Movies, Comedies",85,min,"['Children & Family Movies', ' Comedies']",2020,6,peter lepeniotis,peter lepeniotis,1,2,3,1,2020Q2,June,"The Nut Job Children & Family Movies, Comedies"
s4654,Movie,City of Joy,Madeleine Gavin,United States,07-09-2018,2018,TV-MA,77 min,Documentaries,77,min,['Documentaries'],2018,9,madeleine gavin,madeleine gavin,1,1,3,0,2018Q3,September,City of Joy Documentaries
s2380,Movie,An Evening with Beverly Luff Linn,Jim Hosking,United Kingdom,17-06-2020,2018,R,108 min,"Comedies, Independent Movies",108,min,"['Comedies', ' Independent Movies']",2020,6,jim hosking,jim hosking,1,2,6,1,2020Q2,June,"An Evening with Beverly Luff Linn Comedies, Independent Movies"
s2381,Movie,Riding Faith,Paco Aguilar,United States,17-06-2020,2020,TV-PG,81 min,"Children & Family Movies, Dramas, Faith & Spirituality",81,min,"['Children & Family Movies', ' Dramas', ' Faith & Spirituality']",2020,6,paco aguilar,paco aguilar,1,3,2,1,2020Q2,June,"Riding Faith Children & Family Movies, Dramas, Faith & Spirituality"
s2382,Movie,Last Flight to Abuja,Obi Emelonye,Nigeria,16-06-2020,2012,TV-14,76 min,"Dramas, International Movies",76,min,"['Dramas', ' International Movies']",2020,6,obi emelonye,obi emelonye,1,2,4,1,2020Q2,June,"Last Flight to Abuja Dramas, International Movies"
s2383,Movie,The Darkness,Greg McLean,United States,16-06-2020,2016,PG-13,92 min,"Horror Movies, Thrillers",92,min,"['Horror Movies', ' Thrillers']",2020,6,greg mclean,greg mclean,1,2,2,1,2020Q2,June,"The Darkness Horror Movies, Thrillers"
s2386,Movie,Underdogs,Juan José Campanella,Argentina,15-06-2020,2013,PG,85 min,"Children & Family Movies, Sports Movies",85,min,"['Children & Family Movies', ' Sports Movies']",2020,6,juan josé campanella,juan josé campanella,1,2,1,1,2020Q2,June,"Underdogs Children & Family Movies, Sports Movies"
s2387,Movie,Wira,Adrian Teh,Malaysia,15-06-2020,2019,TV-14,108 min,"Action & Adventure, Dramas, International Movies",108,min,"['Action & Adventure', ' Dramas', ' International Movies']",2020,6,adrian teh,adrian teh,1,3,1,1,2020Q2,June,"Wira Action & Adventure, Dramas, International Movies"
s2388,Movie,4th Republic,Ishaya Bako,Nigeria,13-06-2020,2019,TV-MA,120 min,"Dramas, International Movies, Thrillers",120,min,"['Dramas', ' International Movies', ' Thrillers']",2020,6,ishaya bako,ishaya bako,1,3,2,1,2020Q2,June,"4th Republic Dramas, International Movies, Thrillers"
s2390,Movie,Asura Guru,A. Raajdheep,India,13-06-2020,2020,TV-14,117 min,"Dramas, International Movies",117,min,"['Dramas', ' International Movies']",2020,6,a. raajdheep,a. raajdheep,1,2,2,1,2020Q2,June,"Asura Guru Dramas, International Movies"
s2392,Movie,Milea,"Fajar Bustomi, Pidi Baiq",Indonesia,13-06-2020,2020,TV-14,100 min,"Dramas, International Movies, Romantic Movies",100,min,"['Dramas', ' International Movies', ' Romantic Movies']",2020,6,"fajar bustomi, pidi baiq",fajar bustomi,1,3,1,1,2020Q2,June,"Milea Dramas, International Movies, Romantic Movies"
s2393,Movie,Axone,Nicholas Kharkongor,India,12-06-2020,2020,TV-MA,101 min,"Comedies, Dramas, Independent Movies",101,min,"['Comedies', ' Dramas', ' Independent Movies']",2020,6,nicholas kharkongor,nicholas kharkongor,1,3,1,1,2020Q2,June,"Axone Comedies, Dramas, Independent Movies"
s2394,Movie,Da 5 Bloods,Spike Lee,United States,12-06-2020,2020,R,156 min,"Action & Adventure, Dramas",156,min,"['Action & Adventure', ' Dramas']",2020,6,spike lee,spike lee,1,2,3,1,2020Q2,June,"Da 5 Bloods Action & Adventure, Dramas"
s2399,Movie,Okko's Inn,Kitaro Kosaka,Japan,12-06-2020,2018,PG,96 min,"Anime Features, Children & Family Movies",96,min,"['Anime Features', ' Children & Family Movies']",2020,6,kitaro kosaka,kitaro kosaka,1,2,2,1,2020Q2,June,"Okko's Inn Anime Features, Children & Family Movies"
s2403,Movie,From A to B,Ali F. Mostafa,United Arab Emirates,11-06-2020,2014,TV-MA,104 min,"Comedies, Dramas, International Movies",104,min,"['Comedies', ' Dramas', ' International Movies']",2020,6,ali f. mostafa,ali f. mostafa,1,3,4,1,2020Q2,June,"From A to B Comedies, Dramas, International Movies"
s2404,Movie,Menahi,Ayman Makram,Saudi Arabia,11-06-2020,2008,TV-14,101 min,"Comedies, International Movies",101,min,"['Comedies', ' International Movies']",2020,6,ayman makram,ayman makram,1,2,1,1,2020Q2,June,"Menahi Comedies, International Movies"
s2406,TV Show,DC's Legends of Tomorrow,Rob Seidenglanz,United States,10-06-2020,2020,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",5,Seasons,"['TV Action & Adventure', ' TV Sci-Fi & Fantasy']",2020,6,rob seidenglanz,rob seidenglanz,0,2,4,1,2020Q2,June,"DC's Legends of Tomorrow TV Action & Adventure, TV Sci-Fi & Fantasy"
s2408,Movie,Middle Men,George Gallo,United States,10-06-2020,2009,R,113 min,"Comedies, Dramas, Independent Movies",113,min,"['Comedies', ' Dramas', ' Independent Movies']",2020,6,george gallo,george gallo,1,3,2,1,2020Q2,June,"Middle Men Comedies, Dramas, Independent Movies"
s2411,Movie,The Witch: Part 1 - The Subversion,Park Hoon-jung,South Korea,10-06-2020,2018,TV-MA,126 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",126,min,"['Action & Adventure', ' International Movies', ' Sci-Fi & Fantasy']",2020,6,park hoon-jung,park hoon-jung,1,3,7,1,2020Q2,June,"The Witch: Part 1 - The Subversion Action & Adventure, International Movies, Sci-Fi & Fantasy"
s2412,Movie,Before I Fall,Ry Russo-Young,United States,08-06-2020,2017,PG-13,98 min,"Dramas, Romantic Movies",98,min,"['Dramas', ' Romantic Movies']",2020,6,ry russo-young,ry russo-young,1,2,3,1,2020Q2,June,"Before I Fall Dramas, Romantic Movies"
s2413,Movie,365 Days,"Barbara Białowąs, Tomasz Mandes",Poland,07-06-2020,2020,TV-MA,114 min,"Dramas, International Movies, Romantic Movies",114,min,"['Dramas', ' International Movies', ' Romantic Movies']",2020,6,"barbara białowąs, tomasz mandes",barbara białowąs,1,3,2,1,2020Q2,June,"365 Days Dramas, International Movies, Romantic Movies"
s2414,Movie,Forensic,"Akhil Paul, Anas Khan",India,07-06-2020,2020,TV-14,132 min,"International Movies, Thrillers",132,min,"['International Movies', ' Thrillers']",2020,6,"akhil paul, anas khan",akhil paul,1,2,1,1,2020Q2,June,"Forensic International Movies, Thrillers"
s2415,Movie,Project Papa,Kanika Batra,India,07-06-2020,2018,TV-14,92 min,"Dramas, Independent Movies, International Movies",92,min,"['Dramas', ' Independent Movies', ' International Movies']",2020,6,kanika batra,kanika batra,1,3,2,1,2020Q2,June,"Project Papa Dramas, Independent Movies, International Movies"
s2417,Movie,The Night Clerk,Michael Cristofer,United States,06-06-2020,2020,R,90 min,"Dramas, Independent Movies",90,min,"['Dramas', ' Independent Movies']",2020,6,michael cristofer,michael cristofer,1,2,3,1,2020Q2,June,"The Night Clerk Dramas, Independent Movies"
s2419,Movie,Before the Summer Crowds,Mohamed Khan,Egypt,05-06-2020,2016,TV-14,86 min,"Dramas, International Movies",86,min,"['Dramas', ' International Movies']",2020,6,mohamed khan,mohamed khan,1,2,4,1,2020Q2,June,"Before the Summer Crowds Dramas, International Movies"
s2420,Movie,Big Stone Gap,Adriana Trigiani,United States,05-06-2020,2014,PG-13,103 min,"Comedies, Romantic Movies",103,min,"['Comedies', ' Romantic Movies']",2020,6,adriana trigiani,adriana trigiani,1,2,3,1,2020Q2,June,"Big Stone Gap Comedies, Romantic Movies"
s2421,Movie,Choked: Paisa Bolta Hai,Anurag Kashyap,India,05-06-2020,2020,TV-14,114 min,"Dramas, International Movies",114,min,"['Dramas', ' International Movies']",2020,6,anurag kashyap,anurag kashyap,1,2,4,1,2020Q2,June,"Choked: Paisa Bolta Hai Dramas, International Movies"
s2422,Movie,Merry Men 2: Another Mission,Moses Inwang,Nigeria,05-06-2020,2019,TV-MA,115 min,"Comedies, International Movies",115,min,"['Comedies', ' International Movies']",2020,6,moses inwang,moses inwang,1,2,5,1,2020Q2,June,"Merry Men 2: Another Mission Comedies, International Movies"
s2424,TV Show,Supernatural,Phil Sgriccia,United States,05-06-2020,2019,TV-14,15 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",15,Seasons,"['Classic & Cult TV', ' TV Action & Adventure', ' TV Horror']",2020,6,phil sgriccia,phil sgriccia,0,3,1,1,2020Q2,June,"Supernatural Classic & Cult TV, TV Action & Adventure, TV Horror"
s2425,Movie,The Last Days of American Crime,Olivier Megaton,United States,05-06-2020,2020,TV-MA,149 min,"Action & Adventure, Dramas, Independent Movies",149,min,"['Action & Adventure', ' Dramas', ' Independent Movies']",2020,6,olivier megaton,olivier megaton,1,3,6,1,2020Q2,June,"The Last Days of American Crime Action & Adventure, Dramas, Independent Movies"
s2428,Movie,Hot Sweet Sour,Andaç Haznedaroğlu,Turkey,04-06-2020,2017,TV-14,102 min,"Dramas, International Movies, Romantic Movies",102,min,"['Dramas', ' International Movies', ' Romantic Movies']",2020,6,andaç haznedaroğlu,andaç haznedaroğlu,1,3,3,1,2020Q2,June,"Hot Sweet Sour Dramas, International Movies, Romantic Movies"
s2429,Movie,Overnight Republic,Murat Kepez,Turkey,04-06-2020,2017,TV-MA,105 min,"Comedies, International Movies",105,min,"['Comedies', ' International Movies']",2020,6,murat kepez,murat kepez,1,2,2,1,2020Q2,June,"Overnight Republic Comedies, International Movies"
s2430,Movie,Can’t Complain,Ahmed Nader Galal,Egypt,03-06-2020,2007,TV-MA,114 min,"Comedies, International Movies, Romantic Movies",114,min,"['Comedies', ' International Movies', ' Romantic Movies']",2020,6,ahmed nader galal,ahmed nader galal,1,3,2,1,2020Q2,June,"Can’t Complain Comedies, International Movies, Romantic Movies"
s2431,Movie,Lady Bird,Greta Gerwig,United States,03-06-2020,2017,R,94 min,"Comedies, Dramas, Independent Movies",94,min,"['Comedies', ' Dramas', ' Independent Movies']",2020,6,greta gerwig,greta gerwig,1,3,2,1,2020Q2,June,"Lady Bird Comedies, Dramas, Independent Movies"
s2432,Movie,Spelling the Dream,Sam Rega,United States,03-06-2020,2020,TV-G,83 min,"Children & Family Movies, Documentaries",83,min,"['Children & Family Movies', ' Documentaries']",2020,6,sam rega,sam rega,1,2,3,1,2020Q2,June,"Spelling the Dream Children & Family Movies, Documentaries"
s2434,Movie,Andaleeb El Dokki,Wael Ehsan,Egypt,02-06-2020,2008,TV-14,106 min,"Comedies, International Movies",106,min,"['Comedies', ' International Movies']",2020,6,wael ehsan,wael ehsan,1,2,3,1,2020Q2,June,"Andaleeb El Dokki Comedies, International Movies"
s2435,Movie,Let's Dance,Inas El-Degheidy,Egypt,02-06-2020,2006,TV-14,116 min,"Comedies, Dramas, International Movies",116,min,"['Comedies', ' Dramas', ' International Movies']",2020,6,inas el-degheidy,inas el-degheidy,1,3,2,1,2020Q2,June,"Let's Dance Comedies, Dramas, International Movies"
s2438,Movie,My Horrible Grandma,Sameh Abdulaziz,Egypt,02-06-2020,2012,TV-MA,100 min,"Comedies, Dramas, International Movies",100,min,"['Comedies', ' Dramas', ' International Movies']",2020,6,sameh abdulaziz,sameh abdulaziz,1,3,3,1,2020Q2,June,"My Horrible Grandma Comedies, Dramas, International Movies"
s2439,Movie,Sorry To Disturb,Khaled Marei,Egypt,02-06-2020,2008,TV-14,116 min,"Dramas, International Movies",116,min,"['Dramas', ' International Movies']",2020,6,khaled marei,khaled marei,1,2,3,1,2020Q2,June,"Sorry To Disturb Dramas, International Movies"
s2440,Movie,The Student Cop,Wael Ihsan,Egypt,02-06-2020,2004,TV-14,111 min,"Action & Adventure, Comedies, International Movies",111,min,"['Action & Adventure', ' Comedies', ' International Movies']",2020,6,wael ihsan,wael ihsan,1,3,3,1,2020Q2,June,"The Student Cop Action & Adventure, Comedies, International Movies"
s2442,Movie,What's Up?,Izidore K. Musallam,Saudi Arabia,02-06-2020,2006,TV-PG,95 min,"Comedies, Dramas, International Movies",95,min,"['Comedies', ' Dramas', ' International Movies']",2020,6,izidore k. musallam,izidore k. musallam,1,3,2,1,2020Q2,June,"What's Up? Comedies, Dramas, International Movies"
s2443,Movie,X Large,Sherif Arafa,Egypt,02-06-2020,2011,TV-14,135 min,"Comedies, International Movies, Romantic Movies",135,min,"['Comedies', ' International Movies', ' Romantic Movies']",2020,6,sherif arafa,sherif arafa,1,3,2,1,2020Q2,June,"X Large Comedies, International Movies, Romantic Movies"
s2444,Movie,122,Yasir Al Yasiri,Egypt,01-06-2020,2019,TV-MA,95 min,"Horror Movies, International Movies",95,min,"['Horror Movies', ' International Movies']",2020,6,yasir al yasiri,yasir al yasiri,1,2,1,1,2020Q2,June,"122 Horror Movies, International Movies"
s2437,Movie,Mr. Romantic,Ahmed Al-Badry,Egypt,02-06-2020,2009,TV-14,97 min,"Comedies, International Movies, Romantic Movies",97,min,"['Comedies', ' International Movies', ' Romantic Movies']",2020,6,ahmed al-badry,ahmed al-badry,1,3,2,1,2020Q2,June,"Mr. Romantic Comedies, International Movies, Romantic Movies"
s2446,Movie,Chippa,Safdar Rahman,India,01-06-2020,2020,TV-14,92 min,"Comedies, Dramas, Independent Movies",92,min,"['Comedies', ' Dramas', ' Independent Movies']",2020,6,safdar rahman,safdar rahman,1,3,1,1,2020Q2,June,"Chippa Comedies, Dramas, Independent Movies"
s2447,Movie,Cook Off,Tomas Brickhill,Zimbabwe,01-06-2020,2017,TV-G,100 min,"Comedies, International Movies, Romantic Movies",100,min,"['Comedies', ' International Movies', ' Romantic Movies']",2020,6,tomas brickhill,tomas brickhill,1,3,2,1,2020Q2,June,"Cook Off Comedies, International Movies, Romantic Movies"
s2449,Movie,Kalek Shanab,Hani Al-Shaibani,United Arab Emirates,01-06-2020,2019,TV-PG,80 min,"Comedies, International Movies",80,min,"['Comedies', ' International Movies']",2020,6,hani al-shaibani,hani al-shaibani,1,2,2,1,2020Q2,June,"Kalek Shanab Comedies, International Movies"
s2452,Movie,Mirai,Mamoru Hosoda,Japan,01-06-2020,2018,PG,98 min,"Action & Adventure, Anime Features, Children & Family Movies",98,min,"['Action & Adventure', ' Anime Features', ' Children & Family Movies']",2020,6,mamoru hosoda,mamoru hosoda,1,3,1,1,2020Q2,June,"Mirai Action & Adventure, Anime Features, Children & Family Movies"
